"Activity" "Subject" "Feature" "Axial" "mean_mean" "mean_meanFreq" "mean_std"
"STANDING" 30 "tBodyGyroJerkMag" "" -0.972995273898305 NA -0.955995671864407
"STANDING" 30 "tGravityAcc" "X" 0.968556705084746 NA -0.996420919152542
"STANDING" 30 "tGravityAcc" "Z" 0.0243044362542373 NA -0.949207368305085
"WALKING" 1 "fBodyAcc" "Y" 0.0897127264021053 0.113093646103158 0.056040006846
"WALKING" 1 "fBodyAccJerk" "X" -0.170546964549579 -0.209261973376842 -0.133586606326316
"WALKING" 1 "fBodyAccJerk" "Z" -0.468999224631579 -0.185530281244211 -0.534713440421053
"WALKING" 1 "fBodyAccMag" "" -0.128623450629474 0.1906437244 -0.398032586842105
"WALKING" 1 "fBodyBodyGyroMag" "" -0.199252568986316 0.268844367525895 -0.321017953894737
"WALKING" 1 "fBodyGyro" "Y" -0.103059416434737 -0.0657746190010526 -0.0335081597884211
"WALKING" 1 "tBodyAcc" "X" 0.277330758736842 NA -0.283740258842105
"WALKING" 1 "tBodyAcc" "Z" -0.111148103547368 NA -0.260027902210526
"WALKING" 1 "tBodyAccJerk" "X" 0.0740416333157895 NA -0.113615602435789
"WALKING" 1 "tBodyAccJerk" "Z" -0.00416840617789474 NA -0.502699788526316
"WALKING" 1 "tBodyAccJerkMag" "" -0.141428809031579 NA -0.0744717500625263
"WALKING" 1 "tBodyAccMag" "" -0.136971176556842 NA -0.219688645631579
"WALKING" 1 "tBodyGyro" "X" -0.041830963526 NA -0.473535485894737
"WALKING" 1 "tBodyGyro" "Z" 0.0849448173042105 NA -0.344266629473684
"WALKING" 1 "tBodyGyroJerk" "X" -0.0899975423705263 NA -0.207421854757895
"WALKING" 1 "tBodyGyroJerk" "Z" -0.0461309295021053 NA -0.404255452631579
"WALKING" 1 "tBodyGyroJerkMag" "" -0.298703679084211 NA -0.325324878894737
"WALKING" 1 "tGravityAcc" "X" 0.935223201473684 NA -0.976609642526316
"WALKING" 1 "tGravityAcc" "Z" -0.068102864 NA -0.947717226105263
"WALKING" 2 "fBodyAcc" "Y" -0.0219048103322034 0.198586466508475 -0.16921968620339
"WALKING" 2 "fBodyAccJerk" "X" -0.304615322881356 -0.0727101584479661 -0.31431306340678
"WALKING" 2 "fBodyAccJerk" "Z" -0.554956709661017 -0.254846438755932 -0.615898188474576
"WALKING" 2 "fBodyAccMag" "" -0.324289427932203 0.393206208305085 -0.577105211694915
"WALKING" 2 "fBodyBodyGyroMag" "" -0.530704814745763 0.305283825254237 -0.651792839661017
"WALKING" 2 "fBodyGyro" "Y" -0.55477211220339 -0.0427009322372881 -0.533046952542373
"WALKING" 2 "tBodyAcc" "X" 0.276426586440678 NA -0.423642838474576
"WALKING" 2 "tBodyAcc" "Z" -0.105500357966102 NA -0.425257524915254
"WALKING" 2 "tBodyAccJerk" "X" 0.0618080696279661 NA -0.277530462620339
"WALKING" 2 "tBodyAccJerk" "Z" 0.00789533706610169 NA -0.586090418983051
"WALKING" 2 "tBodyAccJerkMag" "" -0.281424153881356 NA -0.164150985127119
"WALKING" 2 "tBodyAccMag" "" -0.290407593728814 NA -0.422544169322034
"WALKING" 2 "tBodyGyro" "X" -0.0530258157347458 NA -0.561550255762712
"WALKING" 2 "tBodyGyro" "Z" 0.0828336633220339 NA -0.481085535084746
"WALKING" 2 "tBodyGyroJerk" "X" -0.0818833429152542 NA -0.389549831525424
"WALKING" 2 "tBodyGyroJerk" "Z" -0.0514939156830508 NA -0.435492677288136
"WALKING" 2 "tBodyGyroJerkMag" "" -0.547911950338983 NA -0.557798151355932
"WALKING" 2 "tGravityAcc" "X" 0.91301733338983 NA -0.972693201355932
"WALKING" 2 "tGravityAcc" "Z" 0.0847270871186441 NA -0.972072847627119
"WALKING" 3 "fBodyAcc" "Y" -0.0813024353275862 0.171743003017241 -0.124030832001724
"WALKING" 3 "fBodyAccJerk" "X" -0.304694442551724 -0.216042668103448 -0.296596633103448
"WALKING" 3 "fBodyAccJerk" "Z" -0.514137255344828 -0.346946648103448 -0.543529108103448
"WALKING" 3 "fBodyAccMag" "" -0.290031535172414 0.113494312836207 -0.456373080862069
"WALKING" 3 "fBodyBodyGyroMag" "" -0.569755772241379 0.180946463034483 -0.632643292931034
"WALKING" 3 "fBodyGyro" "Y" -0.561526265344828 -0.0379896505362069 -0.568888673448276
"WALKING" 3 "tBodyAcc" "X" 0.275567462068966 NA -0.360356726034483
"WALKING" 3 "tBodyAcc" "Z" -0.112674859827586 NA -0.387411994310345
"WALKING" 3 "tBodyAccJerk" "X" 0.0814745882660345 NA -0.26867964387931
"WALKING" 3 "tBodyAccJerk" "Z" -0.00562264594827586 NA -0.52948611637931
"WALKING" 3 "tBodyAccJerkMag" "" -0.280009317413793 NA -0.139916355325862
"WALKING" 3 "tBodyAccMag" "" -0.254690333275862 NA -0.328428936551724
"WALKING" 3 "tBodyGyro" "X" -0.0256405192517241 NA -0.571869560172414
"WALKING" 3 "tBodyGyro" "Z" 0.0813485942827586 NA -0.476696411551724
"WALKING" 3 "tBodyGyroJerk" "X" -0.0952398165017241 NA -0.385922986034483
"WALKING" 3 "tBodyGyroJerk" "Z" -0.0503616100815517 NA -0.536664080344828
"WALKING" 3 "tBodyGyroJerkMag" "" -0.566135217931034 NA -0.567371560862069
"WALKING" 3 "tGravityAcc" "X" 0.936506743275862 NA -0.97777159137931
"WALKING" 3 "tGravityAcc" "Z" -0.138107866258621 NA -0.952091795
"WALKING" 4 "fBodyAcc" "Y" -0.14939963344 0.0123477342916667 -0.101799450565167
"WALKING" 4 "fBodyAccJerk" "X" -0.358883413666667 -0.1352803947515 -0.29732607245
"WALKING" 4 "fBodyAccJerk" "Z" -0.728991595666667 -0.325737503675 -0.772359087333333
"WALKING" 4 "fBodyAccMag" "" -0.450804558333333 0.382096409966667 -0.651172628166667
"WALKING" 4 "fBodyBodyGyroMag" "" -0.609285588016667 0.0697301245295 -0.593937200833333
"WALKING" 4 "fBodyGyro" "Y" -0.688460056666667 -0.27466563765 -0.654657770166667
"WALKING" 4 "tBodyAcc" "X" 0.278582015166667 NA -0.440829971333333
"WALKING" 4 "tBodyAcc" "Z" -0.11140306485 NA -0.586252806833333
"WALKING" 4 "tBodyAccJerk" "X" 0.0783529082183333 NA -0.297042612533333
"WALKING" 4 "tBodyAccJerk" "Z" -0.000767679338333334 NA -0.7513913825
"WALKING" 4 "tBodyAccJerkMag" "" -0.366700879833333 NA -0.316918956
"WALKING" 4 "tBodyAccMag" "" -0.312050574166667 NA -0.527679103166667
"WALKING" 4 "tBodyGyro" "X" -0.0317982557795 NA -0.500916659
"WALKING" 4 "tBodyGyro" "Z" 0.0805677161216667 NA -0.662608226
"WALKING" 4 "tBodyGyroJerk" "X" -0.115321556475 NA -0.492341066833333
"WALKING" 4 "tBodyGyroJerk" "Z" -0.0551166852766667 NA -0.640454132833333
"WALKING" 4 "tBodyGyroJerkMag" "" -0.6813040365 NA -0.7301463685
"WALKING" 4 "tGravityAcc" "X" 0.963999696833333 NA -0.983826494833333
"WALKING" 4 "tGravityAcc" "Z" 0.127764112666667 NA -0.962968112
"WALKING" 5 "fBodyAcc" "Y" 0.00946037755178572 -0.00204051097321429 0.0426026830839286
"WALKING" 5 "fBodyAccJerk" "X" -0.344954806428571 -0.359372577678571 -0.3213903195
"WALKING" 5 "fBodyAccJerk" "Z" -0.590496615535714 -0.3441509245 -0.633429995714286
"WALKING" 5 "fBodyAccMag" "" -0.304992488892857 0.149852522225 -0.519636926071429
"WALKING" 5 "fBodyBodyGyroMag" "" -0.484262828928571 0.250620609769643 -0.589741506785714
"WALKING" 5 "fBodyGyro" "Y" -0.513951718392857 -0.0191860123089286 -0.502683380535714
"WALKING" 5 "tBodyAcc" "X" 0.27784234625 NA -0.294098534232143
"WALKING" 5 "tBodyAcc" "Z" -0.107741776464286 NA -0.45702143625
"WALKING" 5 "tBodyAccJerk" "X" 0.0845888833571429 NA -0.302891024625
"WALKING" 5 "tBodyAccJerk" "Z" 8.32159351785732e-05 NA -0.612895318571429
"WALKING" 5 "tBodyAccJerkMag" "" -0.288333024071429 NA -0.282242276785714
"WALKING" 5 "tBodyAccMag" "" -0.158338674394643 NA -0.377178733392857
"WALKING" 5 "tBodyGyro" "X" -0.0488919896632143 NA -0.490877497857143
"WALKING" 5 "tBodyGyro" "Z" 0.0815435495892857 NA -0.318700615178571
"WALKING" 5 "tBodyGyroJerk" "X" -0.0888408355267857 NA -0.357681403285714
"WALKING" 5 "tBodyGyroJerk" "Z" -0.0482679596035714 NA -0.157682543983929
"WALKING" 5 "tBodyGyroJerkMag" "" -0.444532485357143 NA -0.48919974625
"WALKING" 5 "tGravityAcc" "X" 0.972624959821429 NA -0.979348381428571
"WALKING" 5 "tGravityAcc" "Z" 0.00247623628392857 NA -0.964580803928571
"WALKING" 6 "fBodyAcc" "Y" 0.140781621991228 0.0220734188245614 0.101699642168947
"WALKING" 6 "fBodyAccJerk" "X" -0.150942917824561 -0.178295181261404 -0.19269469414386
"WALKING" 6 "fBodyAccJerk" "Z" -0.541438616140351 -0.104129449033509 -0.608624354210526
"WALKING" 6 "fBodyAccMag" "" -0.201386607649123 0.20009036395614 -0.421683093508772
"WALKING" 6 "fBodyBodyGyroMag" "" -0.329681123368421 0.293109613491228 -0.510648322631579
"WALKING" 6 "fBodyGyro" "Y" -0.341378429473684 0.0416267535368421 -0.332008706842105
"WALKING" 6 "tBodyAcc" "X" 0.283658868070175 NA -0.296538717368421
"WALKING" 6 "tBodyAcc" "Z" -0.110303165877193 NA -0.504324207192982
"WALKING" 6 "tBodyAccJerk" "X" 0.0699585876912281 NA -0.132784766936842
"WALKING" 6 "tBodyAccJerk" "Z" -0.00738931200701754 NA -0.575777466491228
"WALKING" 6 "tBodyAccJerkMag" "" -0.195117026052632 NA -0.0706029648421053
"WALKING" 6 "tBodyAccMag" "" -0.166840713631579 NA -0.266734167368421
"WALKING" 6 "tBodyGyro" "X" -0.025509618645614 NA -0.446020952631579
"WALKING" 6 "tBodyGyro" "Z" 0.0838808799280702 NA -0.383139334736842
"WALKING" 6 "tBodyGyroJerk" "X" -0.0878891090105263 NA -0.18260093354386
"WALKING" 6 "tBodyGyroJerk" "Z" -0.0539597284210526 NA -0.166684422233333
"WALKING" 6 "tBodyGyroJerkMag" "" -0.321290483140351 NA -0.364708342315789
"WALKING" 6 "tGravityAcc" "X" 0.958067455087719 NA -0.977779896491228
"WALKING" 6 "tGravityAcc" "Z" 0.0331888826842105 NA -0.957205025789474
"WALKING" 7 "fBodyAcc" "Y" -0.0641564202736842 0.160434129035088 -0.143721823263158
"WALKING" 7 "fBodyAccJerk" "X" -0.383715797719298 -0.284586506210526 -0.365314790947368
"WALKING" 7 "fBodyAccJerk" "Z" -0.106490372892632 -0.244831719878947 -0.190751539207018
"WALKING" 7 "fBodyAccMag" "" -0.151243649578947 0.172997883545614 -0.351706780526316
"WALKING" 7 "fBodyBodyGyroMag" "" -0.192909765467895 0.300315718087719 -0.343894914947368
"WALKING" 7 "fBodyGyro" "Y" -0.151966687436842 0.273141323315789 -0.290859379017544
"WALKING" 7 "tBodyAcc" "X" 0.275592961754386 NA -0.327243240701754
"WALKING" 7 "tBodyAcc" "Z" -0.110912234947368 NA 0.159631283261403
"WALKING" 7 "tBodyAccJerk" "X" 0.0901462649192983 NA -0.346026226140351
"WALKING" 7 "tBodyAccJerk" "Z" -0.0210398551649123 NA -0.149488514397895
"WALKING" 7 "tBodyAccJerkMag" "" -0.192948900438596 NA -0.027557329277193
"WALKING" 7 "tBodyAccMag" "" -0.0978090439438596 NA -0.198554708385965
"WALKING" 7 "tBodyGyro" "X" 0.00228835208526316 NA -0.503313517017544
"WALKING" 7 "tBodyGyro" "Z" 0.0641104602035088 NA -0.396013535263158
"WALKING" 7 "tBodyGyroJerk" "X" -0.123654199751333 NA -0.21166729682807
"WALKING" 7 "tBodyGyroJerk" "Z" -0.0495713093294737 NA -0.458302971403509
"WALKING" 7 "tBodyGyroJerkMag" "" -0.300022779964912 NA -0.0953401161070176
"WALKING" 7 "tGravityAcc" "X" 0.932566472280702 NA -0.979851271403509
"WALKING" 7 "tGravityAcc" "Z" -0.160846924029807 NA -0.952159770526316
"WALKING" 8 "fBodyAcc" "Y" 0.316982393333333 0.00356163764166667 0.32484493125
"WALKING" 8 "fBodyAccJerk" "X" -0.311198711041667 -0.345898115416667 -0.271448185291667
"WALKING" 8 "fBodyAccJerk" "Z" -0.361563262083333 -0.2474853992125 -0.4044825094375
"WALKING" 8 "fBodyAccMag" "" -0.09521728274375 0.204080887916667 -0.360818978541667
"WALKING" 8 "fBodyBodyGyroMag" "" -0.301241848645833 0.0890005737952083 -0.327459577895833
"WALKING" 8 "fBodyGyro" "Y" -0.259729692333333 -0.102881607560417 -0.1908057215
"WALKING" 8 "tBodyAcc" "X" 0.27468631 NA -0.173605736002083
"WALKING" 8 "tBodyAcc" "Z" -0.107252090833333 NA -0.1420885318125
"WALKING" 8 "tBodyAccJerk" "X" 0.0703393490833333 NA -0.2586886278125
"WALKING" 8 "tBodyAccJerk" "Z" -0.000673798876875 NA -0.383200596479167
"WALKING" 8 "tBodyAccJerkMag" "" -0.0668322430433333 NA -0.184571053979167
"WALKING" 8 "tBodyAccMag" "" 0.0516786278104167 NA -0.1804072826
"WALKING" 8 "tBodyGyro" "X" 0.0235088228254167 NA -0.1992097184375
"WALKING" 8 "tBodyGyro" "Z" 0.0509657915395833 NA -0.0754447842395833
"WALKING" 8 "tBodyGyroJerk" "X" -0.135886431360417 NA -0.2460827504375
"WALKING" 8 "tBodyGyroJerk" "Z" -0.0522683965333333 NA -0.388446971666667
"WALKING" 8 "tBodyGyroJerkMag" "" -0.339129269583333 NA -0.502957255416667
"WALKING" 8 "tGravityAcc" "X" 0.913586347916667 NA -0.974752050208333
"WALKING" 8 "tGravityAcc" "Z" -0.186267836962021 NA -0.956640104791667
"WALKING" 9 "fBodyAcc" "Y" -0.257677616153846 0.0213195015442308 -0.223972558596154
"WALKING" 9 "fBodyAccJerk" "X" -0.314265401346154 -0.378291493076923 -0.170228340134423
"WALKING" 9 "fBodyAccJerk" "Z" -0.399541245192308 -0.366570477826923 -0.419104362884615
"WALKING" 9 "fBodyAccMag" "" -0.318801022711538 0.161672988528846 -0.513891953269231
"WALKING" 9 "fBodyBodyGyroMag" "" -0.513797480384615 0.127416241121154 -0.562714528653846
"WALKING" 9 "fBodyGyro" "Y" -0.436905860576923 0.0164815831107692 -0.490990336346154
"WALKING" 9 "tBodyAcc" "X" 0.278502842115385 NA -0.238353562692308
"WALKING" 9 "tBodyAcc" "Z" -0.110820512307692 NA -0.0579636469030769
"WALKING" 9 "tBodyAccJerk" "X" 0.0704357270480769 NA -0.206733787961538
"WALKING" 9 "tBodyAccJerk" "Z" 0.00414762740192308 NA -0.409764526153846
"WALKING" 9 "tBodyAccJerkMag" "" -0.203733615519231 NA -0.317113487115385
"WALKING" 9 "tBodyAccMag" "" -0.0980840496143461 NA -0.37942877
"WALKING" 9 "tBodyGyro" "X" -0.0808360598653846 NA -0.476163506730769
"WALKING" 9 "tBodyGyro" "Z" 0.111629779896154 NA -0.265683521346154
"WALKING" 9 "tBodyGyroJerk" "X" -0.0809204094461538 NA -0.526985309038462
"WALKING" 9 "tBodyGyroJerk" "Z" -0.0633406620592308 NA -0.457881494038462
"WALKING" 9 "tBodyGyroJerkMag" "" -0.510253995769231 NA -0.599866472692308
"WALKING" 9 "tGravityAcc" "X" 0.951867079615385 NA -0.980971973653846
"WALKING" 9 "tGravityAcc" "Z" -0.115856121080385 NA -0.955523995576923
"WALKING" 10 "fBodyAcc" "Y" 0.0533911909886792 0.243797496811321 -0.129775706316981
"WALKING" 10 "fBodyAccJerk" "X" -0.107941107467925 -0.260130638807547 -0.0791518267107547
"WALKING" 10 "fBodyAccJerk" "Z" -0.464020508867925 0.0557990906603774 -0.558512650188679
"WALKING" 10 "fBodyAccMag" "" -0.0930237422792453 0.179599864783019 -0.370471943962264
"WALKING" 10 "fBodyBodyGyroMag" "" -0.412616909622642 0.129100106828302 -0.499759796981132
"WALKING" 10 "fBodyGyro" "Y" -0.345209034528302 -0.122109929924528 -0.204392821584906
"WALKING" 10 "tBodyAcc" "X" 0.278574076603774 NA -0.178709734396226
"WALKING" 10 "tBodyAcc" "Z" -0.109057512132075 NA -0.395645072075472
"WALKING" 10 "tBodyAccJerk" "X" 0.0857943809283019 NA -0.0521991013207547
"WALKING" 10 "tBodyAccJerk" "Z" -0.0162953195396226 NA -0.511662905849057
"WALKING" 10 "tBodyAccJerkMag" "" -0.132624992298283 NA 0.037608338009434
"WALKING" 10 "tBodyAccMag" "" -0.127400912069811 NA -0.185602396067925
"WALKING" 10 "tBodyGyro" "X" 0.0106894976215094 NA -0.414205475283019
"WALKING" 10 "tBodyGyro" "Z" 0.0986695731160377 NA -0.174524868603774
"WALKING" 10 "tBodyGyroJerk" "X" -0.122709563462264 NA -0.366063723207547
"WALKING" 10 "tBodyGyroJerk" "Z" -0.0611262928849057 NA -0.329079492641509
"WALKING" 10 "tBodyGyroJerkMag" "" -0.440363636603774 NA -0.501027916603774
"WALKING" 10 "tGravityAcc" "X" 0.963092149811321 NA -0.974435158113208
"WALKING" 10 "tGravityAcc" "Z" 0.0549276242264151 NA -0.957862728301887
"WALKING" 11 "fBodyAcc" "Y" -0.0830478435976271 0.0128761033966102 -0.0966068285372881
"WALKING" 11 "fBodyAccJerk" "X" -0.453265268813559 -0.353419932627119 -0.45394304
"WALKING" 11 "fBodyAccJerk" "Z" -0.69259387220339 -0.0923919508661017 -0.747564612033898
"WALKING" 11 "fBodyAccMag" "" -0.458514062542373 0.0935818048854746 -0.584455992033898
"WALKING" 11 "fBodyBodyGyroMag" "" -0.610222628813559 -0.0748370693566102 -0.59974543779661
"WALKING" 11 "fBodyGyro" "Y" -0.593107398474576 -0.297177112525424 -0.453663184067797
"WALKING" 11 "tBodyAcc" "X" 0.271821892881356 NA -0.422842071864407
"WALKING" 11 "tBodyAcc" "Z" -0.106096304033898 NA -0.530626311355932
"WALKING" 11 "tBodyAccJerk" "X" 0.0829709328491525 NA -0.428516343559322
"WALKING" 11 "tBodyAccJerk" "Z" -0.013364827779661 NA -0.720654731186441
"WALKING" 11 "tBodyAccJerkMag" "" -0.402333202033898 NA -0.403141284745763
"WALKING" 11 "tBodyAccMag" "" -0.288323472033898 NA -0.487735915084746
"WALKING" 11 "tBodyGyro" "X" -0.0426928995457627 NA -0.596346930847458
"WALKING" 11 "tBodyGyro" "Z" 0.0843744495507542 NA -0.434178202542373
"WALKING" 11 "tBodyGyroJerk" "X" -0.0918204195491525 NA -0.541616397118644
"WALKING" 11 "tBodyGyroJerk" "Z" -0.0342677451 NA -0.551079942542373
"WALKING" 11 "tBodyGyroJerkMag" "" -0.63073270559322 NA -0.753671416101695
"WALKING" 11 "tGravityAcc" "X" 0.946468451355932 NA -0.98110101440678
"WALKING" 11 "tGravityAcc" "Z" 0.134053215101695 NA -0.960852684067797
"WALKING" 12 "fBodyAcc" "Y" -0.071302455092 0.149107488714 -0.20851528006
"WALKING" 12 "fBodyAccJerk" "X" -0.08161979534 -0.2811065665 -0.03105929456
"WALKING" 12 "fBodyAccJerk" "Z" -0.4913861728 -0.18200755164 -0.5314863218
"WALKING" 12 "fBodyAccMag" "" -0.153116002784 0.25226775306 -0.4088962994
"WALKING" 12 "fBodyBodyGyroMag" "" -0.442503784 0.14607536673 -0.4948022154
"WALKING" 12 "fBodyGyro" "Y" -0.4678863378 -0.025458442506 -0.4437983296
"WALKING" 12 "tBodyAcc" "X" 0.2771286656 NA -0.128898533096
"WALKING" 12 "tBodyAcc" "Z" -0.10316110632 NA -0.4106060626
"WALKING" 12 "tBodyAccJerk" "X" 0.045764401482 NA -0.01350661106
"WALKING" 12 "tBodyAccJerk" "Z" 0.005025870328 NA -0.512276838
"WALKING" 12 "tBodyAccJerkMag" "" -0.144064922688 NA -0.02028505044
"WALKING" 12 "tBodyAccMag" "" -0.102204550448 NA -0.23697286882
"WALKING" 12 "tBodyGyro" "X" -0.1045136708758 NA -0.5462634706
"WALKING" 12 "tBodyGyro" "Z" 0.0999739123004 NA -0.35017028664
"WALKING" 12 "tBodyGyroJerk" "X" -0.06223893174 NA -0.3908072382
"WALKING" 12 "tBodyGyroJerk" "Z" -0.0467338151926 NA -0.4806421996
"WALKING" 12 "tBodyGyroJerkMag" "" -0.5174937754 NA -0.5488904506
"WALKING" 12 "tGravityAcc" "X" 0.9668735148 NA -0.97911312
"WALKING" 12 "tGravityAcc" "Z" -0.03608428788 NA -0.9502762272
"WALKING" 13 "fBodyAcc" "Y" 0.0955150666694737 0.0194304158877193 0.0921968931052632
"WALKING" 13 "fBodyAccJerk" "X" -0.290460801694737 -0.190905932631579 -0.219716159766667
"WALKING" 13 "fBodyAccJerk" "Z" -0.342263716894737 -0.204509715375614 -0.406173351578947
"WALKING" 13 "fBodyAccMag" "" -0.23460086645614 0.253532325631579 -0.438388953157895
"WALKING" 13 "fBodyBodyGyroMag" "" -0.267472373877193 0.302576933403509 -0.379951835438597
"WALKING" 13 "fBodyGyro" "Y" -0.256213554508772 0.0741273597017544 -0.318618506122807
"WALKING" 13 "tBodyAcc" "X" 0.275883130350877 NA -0.346980394210526
"WALKING" 13 "tBodyAcc" "Z" -0.111431456192982 NA -0.220503537026316
"WALKING" 13 "tBodyAccJerk" "X" 0.0809590227198246 NA -0.220910068015789
"WALKING" 13 "tBodyAccJerk" "Z" 0.00597249011754386 NA -0.374633172105263
"WALKING" 13 "tBodyAccJerkMag" "" -0.133205034736842 NA -0.131788528797719
"WALKING" 13 "tBodyAccMag" "" -0.135643867842105 NA -0.292546377017544
"WALKING" 13 "tBodyGyro" "X" -0.0174207634701754 NA -0.376059914210526
"WALKING" 13 "tBodyGyro" "Z" 0.0784205641252632 NA -0.363369948070175
"WALKING" 13 "tBodyGyroJerk" "X" -0.0966598593263158 NA -0.216812065298246
"WALKING" 13 "tBodyGyroJerk" "Z" -0.0636693233473684 NA -0.341765824491228
"WALKING" 13 "tBodyGyroJerkMag" "" -0.303508210175439 NA -0.322118379807018
"WALKING" 13 "tGravityAcc" "X" 0.910855709298246 NA -0.97254492245614
"WALKING" 13 "tGravityAcc" "Z" -0.131299718666667 NA -0.948637587719298
"WALKING" 14 "fBodyAcc" "Y" -0.174601844847458 -0.143666881322034 -0.0542709972186441
"WALKING" 14 "fBodyAccJerk" "X" -0.472360616779661 -0.255900962474576 -0.484797709830508
"WALKING" 14 "fBodyAccJerk" "Z" -0.415899179152542 -0.323114421728814 -0.528889535084746
"WALKING" 14 "fBodyAccMag" "" -0.373516771016949 -0.0368327907423729 -0.457490009491525
"WALKING" 14 "fBodyBodyGyroMag" "" -0.311386449661017 -0.0398346768694915 -0.265504551525424
"WALKING" 14 "fBodyGyro" "Y" -0.215894949525424 -0.420295651864407 0.0832950551222034
"WALKING" 14 "tBodyAcc" "X" 0.271959598644068 NA -0.402639098135593
"WALKING" 14 "tBodyAcc" "Z" -0.106756369135593 NA 0.0518841040022034
"WALKING" 14 "tBodyAccJerk" "X" 0.0720877913452542 NA -0.454497019661017
"WALKING" 14 "tBodyAccJerk" "Z" 0.0199723036949153 NA -0.472791088644068
"WALKING" 14 "tBodyAccJerkMag" "" -0.377293155084746 NA -0.439746918474576
"WALKING" 14 "tBodyAccMag" "" -0.144404671779661 NA -0.36380562779661
"WALKING" 14 "tBodyGyro" "X" -0.00347655062271186 NA -0.60038822220339
"WALKING" 14 "tBodyGyro" "Z" 0.0513222717627119 NA -0.12609080020339
"WALKING" 14 "tBodyGyroJerk" "X" -0.110656054802153 NA -0.571759911525424
"WALKING" 14 "tBodyGyroJerk" "Z" -0.0388825919508475 NA -0.497187687966102
"WALKING" 14 "tBodyGyroJerkMag" "" -0.519895046779661 NA -0.606103313898305
"WALKING" 14 "tGravityAcc" "X" 0.802973961525424 NA -0.974816884237288
"WALKING" 14 "tGravityAcc" "Z" -0.422495268474576 NA -0.947516969830508
"WALKING" 15 "fBodyAcc" "Y" 0.111321097159074 0.0291755441388148 0.0805646237194445
"WALKING" 15 "fBodyAccJerk" "X" -0.39082198537037 -0.292088318740741 -0.411500068148148
"WALKING" 15 "fBodyAccJerk" "Z" -0.648905254074074 -0.186832027011111 -0.723051140740741
"WALKING" 15 "fBodyAccMag" "" -0.275156242062037 0.0782256056231481 -0.458344792407407
"WALKING" 15 "fBodyBodyGyroMag" "" -0.489166383703704 -0.04588148655205 -0.481750218518519
"WALKING" 15 "fBodyGyro" "Y" -0.535422096111111 -0.339593023611111 -0.365361208555556
"WALKING" 15 "tBodyAcc" "X" 0.273899207962963 NA -0.327961801111111
"WALKING" 15 "tBodyAcc" "Z" -0.107621819518519 NA -0.518932634814815
"WALKING" 15 "tBodyAccJerk" "X" 0.0897770721666667 NA -0.373217585
"WALKING" 15 "tBodyAccJerk" "Z" 0.000658706162574074 NA -0.686268420555556
"WALKING" 15 "tBodyAccJerkMag" "" -0.320129322962963 NA -0.310071425166667
"WALKING" 15 "tBodyAccMag" "" -0.186514650759259 NA -0.323878324074074
"WALKING" 15 "tBodyGyro" "X" -0.0554883847662963 NA -0.329624620185185
"WALKING" 15 "tBodyGyro" "Z" 0.0842484921022222 NA -0.48653265537037
"WALKING" 15 "tBodyGyroJerk" "X" -0.0776692754648148 NA -0.283767987222222
"WALKING" 15 "tBodyGyroJerk" "Z" -0.0510976492333333 NA -0.591668608148148
"WALKING" 15 "tBodyGyroJerkMag" "" -0.543979500555556 NA -0.63778595537037
"WALKING" 15 "tGravityAcc" "X" 0.951524391481481 NA -0.978397287962963
"WALKING" 15 "tGravityAcc" "Z" 0.0757356734814815 NA -0.95805876537037
"WALKING" 16 "fBodyAcc" "Y" -0.321500667843137 -0.0270392028607843 -0.354370678627451
"WALKING" 16 "fBodyAccJerk" "X" -0.44140618254902 -0.330912145882353 -0.402884115098039
"WALKING" 16 "fBodyAccJerk" "Z" -0.422332394117647 -0.453928997882353 -0.45663628254902
"WALKING" 16 "fBodyAccMag" "" -0.410463241960784 0.175600477686275 -0.592150985098039
"WALKING" 16 "fBodyBodyGyroMag" "" -0.669228540784314 0.179727428509804 -0.721137001568627
"WALKING" 16 "fBodyGyro" "Y" -0.619731930392157 -0.0870475841176471 -0.61194087745098
"WALKING" 16 "tBodyAcc" "X" 0.276023564509804 NA -0.404692523921569
"WALKING" 16 "tBodyAcc" "Z" -0.108804049803922 NA -0.159799790235294
"WALKING" 16 "tBodyAccJerk" "X" 0.0770223771764706 NA -0.396223738431373
"WALKING" 16 "tBodyAccJerk" "Z" 0.00360803282352941 NA -0.44025821745098
"WALKING" 16 "tBodyAccJerkMag" "" -0.363144483529412 NA -0.403386563921569
"WALKING" 16 "tBodyAccMag" "" -0.258766694117647 NA -0.47180926745098
"WALKING" 16 "tBodyGyro" "X" -0.0151721912792157 NA -0.654171847058823
"WALKING" 16 "tBodyGyro" "Z" 0.0818650735686274 NA -0.365489530588235
"WALKING" 16 "tBodyGyroJerk" "X" -0.110917348282353 NA -0.675889722745098
"WALKING" 16 "tBodyGyroJerk" "Z" -0.0532986670705882 NA -0.571264779411765
"WALKING" 16 "tBodyGyroJerkMag" "" -0.671541834117647 NA -0.722808438431373
"WALKING" 16 "tGravityAcc" "X" 0.925981326078431 NA -0.982469595490196
"WALKING" 16 "tGravityAcc" "Z" -0.217351194313725 NA -0.961387254313726
"WALKING" 17 "fBodyAcc" "Y" -0.0650267622126229 0.00857138068540984 -0.0556137930852459
"WALKING" 17 "fBodyAccJerk" "X" -0.423446094590164 -0.43680842295082 -0.343866129016393
"WALKING" 17 "fBodyAccJerk" "Z" -0.523427055737705 -0.446731876721311 -0.543872996229508
